Date,target,model_0,model_1,model_2,model_3,model_4,model_5,model_6,model_7,model_8,model_9,model_10,model_11,model_12,model_13,model_14,model_15,model_16,model_17,model_18,model_19,model_20,model_21,model_22,model_23,model_24,model_25,model_26,model_27,model_28,model_29,model_30,model_31,model_32,model_33,model_34,model_35,model_36,model_37,model_38,model_39,model_40,model_41,model_42,model_43,model_44,model_45,model_46,model_47,model_48,model_49,model_50,model_51,model_52,model_53,model_54,model_55,model_56,model_57,model_58,model_59,mean
2018-11-07 00:00:00+00:00,-0.006944340222814,-0.039637111164642,-0.0154787562966468,-0.025441658766313602,-0.0178727730734608,-0.012413071741139498,-0.0821029598914748,-0.012092054987982302,-0.0045931214402308,-0.030887878412488298,-0.0005005393946314997,-0.046146412637783296,-0.011554758920742501,-0.0156249562799091,-0.038962899671581105,-0.0071129248925088,-0.00029475290231459946,-0.0189782077446437,-0.0751289853962813,-0.0135066781405141,-0.0896028473321141,-0.0488388707027442,-0.1145382433464698,-0.05063918454622281,-0.050870217403635704,-0.1050158486123655,-0.1531781548862589,-0.0173445071922253,-0.05278601587939109,-0.0845919843999084,-0.0367414103217314,-0.0110633133049741,-0.0186305455834887,-0.027722353068063,-0.0355800139344671,-0.0285790124741207,-0.0381852861894877,-0.0192793835257355,-0.061487871951453596,-0.09981128183108749,-0.0543814971234404,-0.0884454572949784,-0.0003383140108550002,-0.04243316199721241,-0.0667771444211636,-0.0269916711160471,-0.0174385610309573,-0.0188634226338177,-0.0669461742408728,-0.0406701771620744,-0.0047599891027277005,-0.0446074654455479,-0.0306549377692997,-0.011461595382039301,-0.039091611618567806,-0.036737276785884496,-0.09750769410003239,-0.0196873317173965,-0.060528255706377904,-0.0181891475478976,-0.1252262951894035,-0.0321318851034743
2018-11-08 00:00:00+00:00,-0.0121889727837818,-0.0542849579106747,-0.0299837293373214,-0.039145710802803,-0.004400917120287302,-0.0014243873975110996,-0.09724839579514019,-0.0017288859847144986,-0.0096965029602002,-0.0171445191919279,-0.0142905573547263,-0.061127499033673205,-0.0261302692984224,-0.029318699299864498,-0.0253007267750506,-0.021019239700007,-0.0133830170859888,-0.005109428659471001,-0.0900797754279694,-0.0283741453227352,-0.1044696550347992,-0.0583447469607134,-0.12425943766315159,-0.0590537708003593,-0.059842457361872894,-0.1186200341755638,-0.1619270975950311,-0.008841281376161999,-0.0614132346164496,-0.09368970063466339,-0.0463238727660818,-0.0295380279352319,-0.0125802422617655,-0.0215177080497003,-0.045594613058180106,-0.0365952869894381,-0.0493116730990258,-0.0283624904872207,-0.0701748532707438,-0.1106739978570471,-0.0624464165735347,-0.104413686209307,-0.0153872645691207,-0.0579358671543425,-0.08254479619278779,-0.012203189121607002,-0.002541202405045701,-0.0341930460847565,-0.0827333868004249,-0.056243354502442194,-0.0101997741267263,-0.0601101343533577,-0.046019758404224995,-0.0033797101865055985,-0.0544860358420772,-0.05207790348208059,-0.1134303024186473,-0.0048962476296497,-0.0761895808844304,-0.0033862420173982003,-0.1416494768515755,-0.0454772012632987
2018-11-09 00:00:00+00:00,-0.0990390259761517,-0.1525055759961024,-0.1278943722713597,-0.1373891729244344,-0.0932721445892011,-0.09945619249171571,-0.19584337488035208,-0.0995178436737361,-0.10732420580344411,-0.08037109992256321,-0.1114270887255156,-0.1586459948286909,-0.123699758095283,-0.1273663503180934,-0.0723193647918591,-0.1191671969035676,-0.11114826460998481,-0.0918457397963565,-0.1881301702149589,-0.1251755616270335,-0.203207287675371,-0.1522207877283677,-0.2202927685626943,-0.1542998782210877,-0.1538132811945417,-0.2199666850237219,-0.2573358585899511,-0.11988762759315,-0.1575651218972226,-0.1878503736833079,-0.14241481391683042,-0.1325668965566419,-0.0793017663290545,-0.0702035817975371,-0.140034339254591,-0.1311497621308099,-0.1451947571212462,-0.1240352416567506,-0.1643361849976288,-0.20738919561414382,-0.1564194212244079,-0.20827694670414132,-0.1178028322591915,-0.1610764516795083,-0.1860506907557908,-0.0897816893396289,-0.0995809858938075,-0.1369335635582519,-0.18628154234272531,-0.1593940421360869,-0.112536421035435,-0.1632560899990566,-0.1489218336267327,-0.1055949906307705,-0.1575843109086611,-0.1550960277125627,-0.2174236223861858,-0.0971787291104758,-0.1796492754365417,-0.098692845837362,-0.24615398079607803,-0.1444875329230384
2018-11-10 00:00:00+00:00,0.0178160250037253,-0.12373331287921109,-0.09911346202401271,-0.1092253727918489,-0.058380809178797,-0.0657663830791835,-0.16963406140942489,-0.06629315827597951,-0.07532014670843941,-0.0444770667867628,-0.0770923736032741,-0.12852113170106658,-0.0895219225474248,-0.0969228226487288,-0.037381827255871095,-0.0869032288563726,-0.0797138735001281,-0.0564665450979939,-0.16322252873824578,-0.0913884811295972,-0.17808513006655968,-0.1259808678644753,-0.2125856315499273,-0.12955064946035588,-0.1303782643099048,-0.20790977314416448,-0.24480950863408368,-0.11562215489406981,-0.13569688775227168,-0.16411137643746998,-0.11660806853243862,-0.1220672900808757,-0.04468638095797971,-0.0408383532637505,-0.1111956170806984,-0.105115936234082,-0.11855190570515321,-0.0990738153728128,-0.13965795517251728,-0.18940291783522958,-0.13499353745194648,-0.21543803181647359,-0.1147912301607547,-0.16297817297150358,-0.1906851380246715,-0.08360442600535391,-0.0944625716544865,-0.13594901455046499,-0.1909440284983871,-0.1610103751184813,-0.10902807493778331,-0.1653999285784647,-0.1493890134452516,-0.1013953390648529,-0.1592724702792226,-0.1565133943440851,-0.2258869031425117,-0.0919326691931634,-0.183770071297055,-0.0935824303886473,-0.2575259381559732,-0.12715932919401188
2018-11-11 00:00:00+00:00,-0.0469905634153701,-0.1503646563695886,-0.12787751357829258,-0.137621831366471,-0.0864042317162108,-0.0948508105689974,-0.1947118110432161,-0.09489746893895759,-0.10334468404224359,-0.0725698836340253,-0.10259645345488261,-0.1531180657532372,-0.11403616674061309,-0.1246759010650268,-0.06807859135836089,-0.1144416703922668,-0.1078115867154289,-0.0832805245418784,-0.1867484997920168,-0.1153433787389967,-0.20260266043197728,-0.1377465364643645,-0.23601945569193938,-0.14257115330724418,-0.14381431608868261,-0.223098339159974,-0.2544776482371761,-0.1563157193745064,-0.14811946974600598,-0.1719933558481177,-0.1257870772150778,-0.1537626582036867,-0.0603299086089783,-0.0617159449747946,-0.1207932177393426,-0.1183799195949035,-0.1322360415830704,-0.1162390073587319,-0.1506104611458787,-0.19891113503412988,-0.1517743753928847,-0.2571913273118586,-0.1584315350631995,-0.2057303264983063,-0.2328776507256225,-0.1277744409973806,-0.13840816628929942,-0.1789892128676432,-0.2330689500424591,-0.20361825761810998,-0.1528843497364368,-0.2081547943737358,-0.19237097476121517,-0.1455490884227011,-0.20234116147670062,-0.19971132607894648,-0.2678667623587418,-0.1361228251897511,-0.22630454681573592,-0.13772681269888132,-0.2983857193716786,-0.1557263393285097
2018-11-12 00:00:00+00:00,-0.0353155958905019,-0.1638568044785301,-0.14381611363171548,-0.1543655127603792,-0.0993567606008987,-0.1073433054863062,-0.2091250192034181,-0.1080713106830793,-0.1172474104223134,-0.0844661835503316,-0.1150959599717313,-0.1658782169109806,-0.1246799028505475,-0.1384235045238468,-0.0820347025701164,-0.1269531573089859,-0.121910234006863,-0.0947494238603666,-0.2028423210028164,-0.1255223682081747,-0.2164718334166254,-0.14348430527170258,-0.2588515425008825,-0.1434211036793192,-0.1469424412267844,-0.2196052823178783,-0.2558080742704759,-0.1677433315087458,-0.1476873595257447,-0.174058594849085,-0.1207482742144995,-0.1714810529118242,-0.0653795993716337,-0.0705625008484368,-0.1184491308408712,-0.1197552970834616,-0.13453282339835698,-0.1215384424798376,-0.1508716960941044,-0.1947502917695578,-0.15886640080951442,-0.2991763838496787,-0.1961574173633616,-0.2454796581743359,-0.2737848473885539,-0.1640941071710588,-0.1751627682089759,-0.2173565815297203,-0.2739335788354186,-0.2430541857962135,-0.1904551797970324,-0.2480724812477834,-0.2315693734281664,-0.1829743218309649,-0.2422022253636743,-0.2395517642182997,-0.3107995424264055,-0.1730145816903948,-0.2671053589090099,-0.174680818976916,-0.342007924975259,-0.1746230115266995
2018-11-13 00:00:00+00:00,0.0512528071808464,-0.08619707111217229,-0.06836245188719839,-0.0795793333048819,-0.021250950144929608,-0.0295766996204034,-0.13255268618515229,-0.0315219351313901,-0.0403636560769482,-0.006006184737010305,-0.0359276086644759,-0.0859010988039228,-0.04349062773581191,-0.0610475758760654,-0.005391402039048504,-0.04856345007283971,-0.0443790829318406,-0.014404370147628597,-0.12558484135799688,-0.0438994063252258,-0.1387850986516689,-0.055136280676176395,-0.1822163627548571,-0.0512990216150522,-0.05293705801680101,-0.1256642748197849,-0.16021044869140488,-0.09651726947282868,-0.05476364315843751,-0.08060289459225758,-0.0242020608869404,-0.09776844261585999,-0.0230143268590833,-0.0166870248554453,-0.023088146920377008,-0.028432334878556405,-0.0423344979216962,-0.0344968067056298,-0.05784286246515181,-0.09570001987758939,-0.0709418478622364,-0.2485760609999773,-0.14283751243310538,-0.1934145584695256,-0.2224997395151483,-0.10982948719279609,-0.12117832197004219,-0.1643549837576641,-0.2225781733302729,-0.190684907911396,-0.13703648594977388,-0.1961409025040765,-0.1792142700330153,-0.1295351373879771,-0.19027059281738498,-0.1876715883885658,-0.2609839829690967,-0.1192209369073009,-0.215741820487297,-0.12093656126930519,-0.2923699661542709,-0.1013719073911952
2018-11-14 00:00:00+00:00,-0.0327728158569632,-0.09986118910400649,-0.084639024009523,-0.09450610363439929,-0.040361734889694696,-0.0476841065730034,-0.1452854949599216,-0.04995978017012059,-0.0580840614559877,-0.0248153095317669,-0.0540192875242015,-0.1001477787074749,-0.0596343371210998,-0.0774756005672396,-0.0252224452471587,-0.0659965824299506,-0.062289131166092596,-0.0332081131336963,-0.13678575057180759,-0.059737913149305794,-0.1493081362700647,-0.0626329216551946,-0.1791936971938722,-0.0525671750157649,-0.050556805270556796,-0.11482456042180009,-0.1450038061995957,-0.09054497887773169,-0.053967206922448094,-0.0846794011052644,-0.026658538581741296,-0.09830030713657109,-0.0069646832808175005,-0.009273931310806602,-0.028668469445474,-0.035462574126166796,-0.045436375096489796,-0.0415546147399659,-0.0590814927558588,-0.0846015727902847,-0.0743759269999663,-0.2566094635866256,-0.1573088724205929,-0.2047257001750478,-0.2321059793431655,-0.1262205568133166,-0.1368831822593573,-0.1773193075591408,-0.2321068571061164,-0.2019491165206178,-0.1518559163819605,-0.20734852901924541,-0.1915100280394059,-0.1449546514743454,-0.201911226419904,-0.1995745482976993,-0.2685998517897256,-0.1352311592388536,-0.2257499515218836,-0.13686921119905548,-0.2975663217570297,-0.11112156868137879
2018-11-15 00:00:00+00:00,0.0144937531932811,-0.0703101154375881,-0.0544194104306744,-0.0647686665341711,-0.0095285696005983,-0.0168491053065112,-0.11602587779121899,-0.018522770344812402,-0.0281272678157488,-0.0058220190218977,-0.023544824214880203,-0.0692259501495719,-0.029286755971152302,-0.0470870015418501,-0.0050308264128557986,-0.034262300239369506,-0.0317522942468152,-0.0015571263448837993,-0.1077489836706679,-0.0266364649193577,-0.1193499152542117,-0.0369054068811221,-0.1474382360049962,-0.0225475524756873,-0.017658750505555605,-0.0805692261014004,-0.10850780862183661,-0.041972306594925506,-0.030429455294668305,-0.0628100451059951,-0.0019977953692469994,-0.0600792886617305,-0.025954626593691098,-0.0405721028904317,-0.002523618558949602,-0.012937609978192701,-0.014761920751268502,-0.017709041375849402,-0.0352238768044592,-0.049135465908235004,-0.0474744303065339,-0.23622340217964422,-0.1350514812135997,-0.18325478882523258,-0.21124041032510138,-0.10329200255674251,-0.11416420808592499,-0.15528194801270148,-0.21119579135747238,-0.1802453528967088,-0.12943720507996778,-0.1859787389862995,-0.16994646328887478,-0.1225163494484945,-0.18045453266698308,-0.17815612645650689,-0.2486671784991632,-0.1126262905847324,-0.2046659945083883,-0.1143330795345955,-0.2777824161337348,-0.0839469903472788
2018-11-16 00:00:00+00:00,-0.0077692965522669,-0.0646131624882739,-0.0497185630599441,-0.0582447143169804,-0.0060356050454395,-0.013288230667069599,-0.10960773859894869,-0.015379514217507599,-0.02349633924743,-0.0096531215541606,-0.0197012567082983,-0.0645202049568204,-0.0244376181164462,-0.0429596485295861,-0.0074950457437528,-0.0294087960635503,-0.0281167087398267,-0.0012949945761107995,-0.1018930089376391,-0.0231708760699432,-0.11264835187116709,-0.0416328978120166,-0.1404715772097651,-0.0285132877833973,-0.0215235821404651,-0.08016032826010319,-0.1068128254259048,-0.011920480236349,-0.0436055803740484,-0.07479398762315549,-0.0158140366319763,-0.0440047684902741,-0.007672239049498501,-0.0356789194682144,-0.0155909981924343,-0.0276844226733481,-0.0193844407430399,-0.0286713230413615,-0.048670386757003,-0.050584924271293304,-0.0545680091314559,-0.2260203859519178,-0.1277816441749693,-0.1744748756739606,-0.20174781031713782,-0.09687725312059979,-0.1074460846317568,-0.1473251638050356,-0.2016680472388257,-0.1714145825394296,-0.12224839743303019,-0.1771573005431044,-0.161716435845736,-0.11559548579740099,-0.1717514510916657,-0.1695807771875805,-0.2382082588629451,-0.1060544052775425,-0.1952006033965055,-0.1077547006543851,-0.266212404753939,-0.08110149903896659
2018-11-17 00:00:00+00:00,0.0362425016932115,-0.017153518968664204,-0.0035676332340508,-0.010929412520411498,-0.0415507150179501,-0.0334188672781386,-0.0630796502461777,-0.0319697862703181,-0.024289236208543598,-0.055433584225391894,-0.027375069540937796,-0.017347350833045,-0.022129663750549,-0.0049328706912322995,-0.054380956995996696,-0.017035191377036497,-0.019342541849464098,-0.0480287562342676,-0.0538269584812897,-0.0231680916689488,-0.065058613478602,-0.0087509076477564,-0.0999312197395966,-0.001803537882296799,-0.0086680407693022,-0.049226907619207505,-0.0774657310147135,-0.0563785521285631,-0.021326012799664604,-0.0481805160660696,-0.0030065726281610014,-0.010526873322988198,-0.024986730405796097,-0.0659748071166345,-0.008346189720074497,-0.005577624590502005,-0.014050931951868198,-0.005464856517464901,-0.025762508635096805,-0.022629569651940303,-0.025473714182895305,-0.1767896860412133,-0.079283017436228,-0.1255218340701573,-0.1526707664359842,-0.0485458665918385,-0.059032921741136,-0.09856124917875009,-0.1525752028191266,-0.12232999424139049,-0.073715835725241,-0.1282100115660525,-0.11301359339859751,-0.0671818236798678,-0.12283478350370619,-0.1207159307629575,-0.1890089820033124,-0.057772188207735095,-0.14603322713901531,-0.0594981933442795,-0.21649651910276882,-0.038895779436367406
2018-11-18 00:00:00+00:00,0.00521470775821,-0.0109392426297827,-0.0037480847951532,-0.0033486042214003,-0.0451001967604953,-0.037940576865898704,-0.0550745234272881,-0.0356332321726718,-0.0287080080484823,-0.0582296224488072,-0.0309421992210346,-0.0125118620717555,-0.0251145679110087,-0.0097188331020188,-0.0577624984312593,-0.0224548683015499,-0.023705510751138702,-0.0495308785795833,-0.0461607415577465,-0.0258488581561934,-0.057618076416211104,-0.014736628112803699,-0.09626350811659691,-0.010539762056029998,-0.0017245090612126,-0.0556934645630643,-0.0902787671144981,-0.08142624859973359,-0.0341709592703092,-0.0547314486405371,-0.014957103688989198,-0.0266031586805714,-0.0057172847704156995,-0.0527945116154233,-0.006616587317934501,-0.0195947033950991,-0.007009252796599599,-0.0193902505424706,-0.0396915487963345,-0.0358510977124408,-0.0342525954093374,-0.1514143751090687,-0.0587326344670824,-0.10257022611107981,-0.12846838495514099,-0.029451723425171,-0.0394333001931209,-0.0769469186018817,-0.12833476559081688,-0.0993886642203375,-0.0533710396594308,-0.1051714174042013,-0.0908413024632726,-0.0472291164642474,-0.1000226855665203,-0.09806958081582631,-0.1631415587325982,-0.0383370123971654,-0.1220060797898282,-0.0400238209323615,-0.1889880968564213,-0.032468338264489596
2018-11-19 00:00:00+00:00,0.0009763547887364,-0.0104146914961928,-0.0034358860475604,-0.0027949120498135,-0.0448958036794806,-0.0387286197450427,-0.0543251247742761,-0.036026316068483104,-0.029808933202748703,-0.0562033293287183,-0.029601429861743002,-0.0133030774180756,-0.0248916738076329,-0.0110749228425836,-0.058617205525027,-0.022007543254926,-0.0243580216630025,-0.0480806229456573,-0.0461952059010863,-0.0221928321263351,-0.056955447799350196,-0.033654200190020196,-0.10942429398917561,-0.0292825656731485,-0.0222273799540521,-0.059990103021045196,-0.11469323440297201,-0.1062346423546125,-0.0502987521598703,-0.075012349586223,-0.034790167385307096,-0.0363937924405457,-0.019093336618382098,-0.029619461087065,-0.0275618819031194,-0.0398384777260634,-0.009334909599009301,-0.0368753704064462,-0.0590631537896911,-0.0547352990879013,-0.053447508975403,-0.13623593266909662,-0.0453845941355098,-0.0882395516081437,-0.1137098834988107,-0.016633084110545197,-0.0264276457054634,-0.06315869418443221,-0.1135588539555135,-0.0850015762897176,-0.0400497315619361,-0.0908273930663592,-0.07690101225135211,-0.034062571381113196,-0.08571049194447791,-0.083828104145761,-0.1477585347739753,-0.0254225852060143,-0.10719267741842181,-0.0271249492511163,-0.17290235723651132,-0.0328545105386622
2018-11-20 00:00:00+00:00,-0.006907581536569,-0.0198416615664053,-0.0045078047327446,-0.012575104259331699,-0.0347727334628682,-0.0286153839059244,-0.0643520631451493,-0.0259346664097682,-0.0202073384101048,-0.0459617963891159,-0.0186600389930405,-0.023187586672617302,-0.013057869747565499,-0.0008911706803693001,-0.0498578579882629,-0.011236979202318701,-0.014336621854981,-0.0378100489293631,-0.0556603388840796,-0.011845047553841699,-0.067531326076095,-0.0588515628704053,-0.1308635291137131,-0.0536735067090712,-0.0476771270179056,-0.0692671201972219,-0.1449134459123236,-0.11101415771040611,-0.0671615421230181,-0.10123311275513969,-0.0567944054541259,-0.0329586880999172,-0.0430433709309173,-0.0013333694566813005,-0.0486865392156169,-0.0605352615515332,-0.0307695988017039,-0.0571087794578816,-0.079941785687574,-0.07901855073223989,-0.0777630001900798,-0.1307656790341576,-0.0412299020043702,-0.0833530642710737,-0.1085370663739137,-0.0128592153518848,-0.0225252612445809,-0.058701329132649,-0.10837090858050079,-0.0800727808603514,-0.0358941184320295,-0.08593852565149189,-0.07232929448363319,-0.029998110729686202,-0.08079498361983889,-0.0789609791464042,-0.1420859532968343,-0.0215743573418614,-0.10191136223883279,-0.0233017210805818,-0.16675109058164872,-0.0413736676453115
2018-11-21 00:00:00+00:00,-0.0959992912755791,-0.11883751491383121,-0.1018432204066196,-0.1090558409253235,-0.06313959694418461,-0.0688395754967093,-0.1625225249279738,-0.0717013913577993,-0.0787501810265592,-0.0522008040916791,-0.08070577575576231,-0.1235993478110079,-0.087602125824995,-0.0971670032769071,-0.047700607175413905,-0.0864452971839378,-0.0840957973686647,-0.0623689824812726,-0.1559852531919443,-0.0893356274489374,-0.1663053632909191,-0.1661511823537486,-0.238498537421491,-0.1583056581574267,-0.15525592294232649,-0.1623699402169764,-0.25593520424584537,-0.017009676323061093,-0.164007523159065,-0.20991194055537632,-0.1572056406569834,-0.0635718840141431,-0.1438319498889461,-0.108546354553177,-0.1520984424605448,-0.1616776133922794,-0.1367106044850472,-0.15790028926520472,-0.183283115090519,-0.184920407809667,-0.1844945782001359,-0.21787493248688838,-0.1287147448055171,-0.1705500914637596,-0.19574768249726382,-0.10044761084121981,-0.1101154448812944,-0.1461717272357105,-0.1955607063678105,-0.1672906701741075,-0.1232757492322877,-0.1731547697995168,-0.1597285486792388,-0.11734845356157231,-0.1678341851860343,-0.166018332802709,-0.228939536984125,-0.1090956740239148,-0.1888611274522749,-0.1108752485396706,-0.25364062912207264,-0.1377852468263879
2018-11-22 00:00:00+00:00,0.0129510280473446,-0.0983415168486884,-0.0805034946715317,-0.0891792756904687,-0.037606956420122004,-0.044981711394219,-0.1437299895010969,-0.046606027562971,-0.0537168050749164,-0.0269444018839755,-0.05543181584148879,-0.10133716744076769,-0.06327087900000279,-0.0740835210564362,-0.0218341224699717,-0.06363542312681729,-0.0600399842785328,-0.035222491104505205,-0.13857949947336928,-0.0646243152858841,-0.14890857077593708,-0.1529570010490876,-0.24396806683341088,-0.1451883265297669,-0.1441784060657188,-0.1434351919278275,-0.2566765470271153,-0.024573420366972902,-0.1440745487121085,-0.2018421918813566,-0.13673101515265929,-0.05689336329840029,-0.11863768366960278,-0.0982496183402775,-0.13135956740121518,-0.1433606297319203,-0.12183109664135419,-0.1428806707098263,-0.1674162882842563,-0.17418114215318758,-0.175709948081757,-0.21904182040270478,-0.1213601268183363,-0.1671273497425275,-0.1947762801040852,-0.0903775680315828,-0.1009447728489588,-0.140483684724068,-0.19465019053490298,-0.1635347200189542,-0.11529723308439391,-0.1699489951239212,-0.15537501533982728,-0.10876601813073279,-0.1640709417959792,-0.1620162677214634,-0.2310684858986353,-0.0998461643047411,-0.18707117206394488,-0.101815842291565,-0.2581297473705989,-0.1244879708062917
2018-11-23 00:00:00+00:00,0.0017444275736506,-0.0829859757245979,-0.0652900510975608,-0.0744013097785958,-0.024257812069781302,-0.0321461649018098,-0.1268030710355851,-0.0338219753661409,-0.0406629268493282,-0.0118185443522058,-0.0417202325153345,-0.08584665946002139,-0.0493356223662935,-0.0614073210652387,-0.008768490072586,-0.0503258163791893,-0.0467093143922644,-0.0227780278507814,-0.1216472796921327,-0.0505946591643181,-0.1316261565568284,-0.1133427870700962,-0.21731656550925352,-0.11015026909237399,-0.10630874101945849,-0.10962486487540099,-0.2175938071553383,-0.009651321287412098,-0.0970743518674273,-0.1582022919540735,-0.0928521018426864,-0.0554631460754461,-0.07081372839779289,-0.0673827144627356,-0.090871000706059,-0.1001847828644854,-0.0869696505574665,-0.10861652615345879,-0.12268850074706289,-0.1370803451678303,-0.1392218962425319,-0.207290544094852,-0.11161729655086519,-0.1563863948277596,-0.1835656635230893,-0.08123338699360319,-0.09161081358102159,-0.1303414477687119,-0.18338992131931212,-0.1528248816097352,-0.1056073568950964,-0.1591600790412051,-0.1449788400206359,-0.0992398317723998,-0.1533411738549164,-0.15139081571876942,-0.2190934792432056,-0.09055905433262769,-0.1758815773282732,-0.0925106802213718,-0.2455262001279004,-0.10484339333315859
2018-11-24 00:00:00+00:00,0.0123031533820698,-0.0626329267111059,-0.044141495834577604,-0.0531329553836086,-0.004094354285352899,-0.012175016956324999,-0.1041188346703949,-0.012190598978468099,-0.019470567181651303,-0.0071156846499284,-0.0198673946186658,-0.0653851705816169,-0.0285366938824745,-0.0394066176136174,-0.0105661138476322,-0.0288292720545926,-0.024601323680916703,-0.0018692098846971004,-0.0984967303459883,-0.030187913650286603,-0.1093767784366962,-0.06216048296359,-0.1724904540340235,-0.0619145717613421,-0.05440965294407289,-0.0730061240510886,-0.1646439962745522,-0.004727759530641199,-0.042114804700708705,-0.0951140078028757,-0.0395491496131191,-0.04628564535871289,-0.0140360007988754,-0.0181047277990791,-0.039737794906577195,-0.0463611825726553,-0.039453126390369395,-0.0635503677001293,-0.06807366262549179,-0.0871568148606617,-0.0866460883785405,-0.18786967259956788,-0.0930870002827704,-0.1373821016351238,-0.1643704012766186,-0.0629513694580503,-0.0732374023899027,-0.1116080923689619,-0.1642132364136831,-0.1338131066953261,-0.0870323168766352,-0.1401153623314503,-0.12617380282414278,-0.0807546602703917,-0.1343368050131401,-0.1324020240809476,-0.1995556355309655,-0.0722104917630822,-0.1566519217497742,-0.0741644931591365,-0.2256899296238367,-0.0762998049610682
2018-11-25 00:00:00+00:00,-0.024884904824625,-0.0801444189437035,-0.062425922900355396,-0.0727181323237633,-0.0249957787431647,-0.0320853024392808,-0.1220363983681921,-0.033190525538467,-0.0391996731446257,-0.0124038926668584,-0.040552506848359204,-0.0828378972523036,-0.0475780377754237,-0.0589353087799563,-0.0095889921810838,-0.0483260265155092,-0.0438423915136992,-0.021109175180088098,-0.11621204062626639,-0.0485606666686981,-0.1261358423499457,-0.06543873997221969,-0.17274664387617708,-0.0616038619440784,-0.0500367977955858,-0.063718279921249,-0.150968865369137,-0.0258171364821994,-0.035610530475052096,-0.0930412668974312,-0.0343223927576124,-0.0629749792961123,-0.0133895688348495,-0.0175247206254633,-0.037973106003514,-0.0435931400689199,-0.0415402145328281,-0.06381133900298319,-0.0625660975373253,-0.07728255917319149,-0.08326748485211449,-0.2048046771135057,-0.1117819282701222,-0.1552033270614168,-0.181761107570282,-0.0821745289870444,-0.092283354980704,-0.1299564997627422,-0.1815996020102949,-0.1516802086773725,-0.10574848060147879,-0.1578758651232454,-0.1442897080015417,-0.09962103622811139,-0.1521658973860711,-0.1503008871241782,-0.21625860142123318,-0.09128955274680159,-0.1740703331319787,-0.0932227750812,-0.2418876663587356,-0.0883013782302641
2018-11-26 00:00:00+00:00,0.0104140791593736,-0.0612832572479317,-0.043670125152285605,-0.052878659623411595,-0.004863365191657899,-0.0122609784295242,-0.1046678017243175,-0.013635675981639398,-0.0202258266855429,-0.007525179016775601,-0.0208559631713108,-0.0642397063551155,-0.0282345857750053,-0.039461816645667405,-0.0110012663627951,-0.029151024099996096,-0.0243863781543282,-0.0011182839261668995,-0.09739559077539149,-0.029630517580519402,-0.1078112725199273,-0.04086760434992889,-0.141460192265347,-0.0339714400093077,-0.017876677225566,-0.0448254287956988,-0.1170510574017158,-0.0238011941823594,-0.008964621009442699,-0.0651607921770766,-0.011416175661282599,-0.048861138880350596,-0.0144824018520756,-0.0171896489665409,-0.013998421133098099,-0.0184421494000401,-0.014525992168486799,-0.03959715496261319,-0.0344016539960941,-0.048128116427170894,-0.05406721690894009,-0.1944009520637931,-0.099555234539941,-0.14379043122041021,-0.1709190729749973,-0.06934946901545809,-0.0796591397515159,-0.1180836030217063,-0.17075633045177832,-0.1401743580604744,-0.0933244635586557,-0.1464915885112592,-0.13272954868958212,-0.08709914136692169,-0.1406506463706734,-0.1387504611438804,-0.2060487012810104,-0.07866048880770539,-0.1629817090545099,-0.0806437680751573,-0.2321589802942923,-0.0694869574674966
2018-11-27 00:00:00+00:00,-0.0412026295099637,-0.0961796228045451,-0.0774181862649389,-0.0863162641253208,-0.0400601849259806,-0.0481964744569343,-0.1386406384493586,-0.0483301799663467,-0.0552809631745208,-0.0278306511077652,-0.0548898388729655,-0.0978278643867682,-0.063478078402817,-0.0745386010026168,-0.0252693103349283,-0.0637216984057322,-0.0594813463367624,-0.0357553592038955,-0.1299247204674585,-0.0619794030072795,-0.14160261993011458,-0.07569524089275939,-0.1670421153321835,-0.0691048122722307,-0.050582316835744004,-0.0846534307200064,-0.14375546895978208,-0.0569126303489935,-0.0507365619222252,-0.10422162060911021,-0.0527312799994797,-0.079772227985816,-0.026409613727479603,-0.014315292183017601,-0.0527166881763884,-0.0590479533302742,-0.0505609049214253,-0.0780293774636587,-0.0727552264500266,-0.0811692364400328,-0.0887558742000865,-0.2284944680336772,-0.1351783319040219,-0.1786695778411111,-0.2054021149578716,-0.10541997408048111,-0.1155607360052124,-0.15334887891181792,-0.2052405739598448,-0.1750460475112931,-0.1289908437896169,-0.1813167248779956,-0.167847124007181,-0.1229300824866242,-0.1756090222511027,-0.1737606189216927,-0.2400507161016485,-0.1146398650827347,-0.1975613891479025,-0.1165979449954883,-0.265585772084288,-0.1045490114224896
