Date,target,model_0,model_1,model_2,model_3,model_4,model_5,model_6,model_7,model_8,model_9,model_10,model_11,model_12,model_13,model_14,model_15,model_16,model_17,model_18,model_19,model_20,model_21,model_22,model_23,model_24,model_25,model_26,model_27,model_28,model_29,model_30,model_31,model_32,model_33,model_34,model_35,model_36,model_37,model_38,model_39,model_40,model_41,model_42,model_43,model_44,model_45,model_46,model_47,model_48,model_49,mean
2020-04-13 00:00:00+00:00,-0.0008393486468396,-0.0109039996508346,-0.015028184700569599,-0.0050271190368525,-0.010772841039529501,-0.0144159265547223,-0.0005365982374675,-0.014990631686014999,-0.014828898938966599,-0.0022402200983291003,-0.0056847952828981,-0.0283465440924456,-0.027093669182091,-0.008017956322853,-0.0074513378289127,-0.014794115320765699,-0.0040012238516366,-0.0063350495467162996,-0.0048846612884252,-0.0161329522939354,-0.0176356267553817,-0.0115280000372205,-0.0094950415619926,-0.0276765717265902,-0.0123384361861292,-0.0038163389510724,-0.001202804224282,-0.0042848100382421,-0.0117593000206708,-0.0249681020927994,-0.0067242051223198995,-0.0363359202449297,-0.0027571002337593003,-0.0284473501197155,-0.0035135885417002005,-0.014805082130326101,-0.0190506775162016,-0.0135925296308794,-0.0297556129571413,-0.0433361787957735,-0.0340687816140441,-0.0063152206688248,-0.0218503156779514,-0.0267798411873043,-0.0353152315248583,-0.0107954393137744,-0.02478521115761,-0.0020702899380741,-0.0323535282884976,-0.010751793627242401,-0.0068323223559632,-0.0024721869524212
2020-04-14 00:00:00+00:00,-0.0113720460225722,-0.003255998202149701,-0.0081542975949983,-0.011403976269174594,-0.0032977957819036,-0.0214469257769221,-0.0079416510221393,-0.0215855119166895,-0.022097948027093202,-0.004993535788096699,-0.0127668878021024,-0.0208957964162955,-0.0190676789293966,-0.015484284830660399,-0.0146472245464657,-0.0219815356696886,-0.0038328491503172996,-0.0008504754225241995,-0.0017998459143863995,-0.009355118778854301,-0.0248629078188193,-0.0192218975857296,-0.0171324620736854,-0.020777277549566403,-0.0044656888989509005,-0.004356039545166899,-0.009025283766208099,-0.0031864833944423993,-0.004143503841219701,-0.0318755882288701,-0.0009869550529670989,-0.0428929646025498,-0.003996602533066399,-0.021202681564196302,-0.0032559982021496993,-0.007226990016587101,-0.0118294911527163,-0.006407890496106199,-0.036328527202962396,-0.0350078567254357,-0.0259049647209579,-0.0005856095922009003,-0.029111182781703097,-0.0342921978996771,-0.0424887365500765,-0.0184301826864667,-0.0169036286397016,-0.0053575184255816,-0.024823660224037203,-0.0030398038241127006,-0.0009825202964944997,-0.004868843740357899
2020-04-15 00:00:00+00:00,-0.024816282533459,-0.0142889680701852,-0.009500185542613702,-0.0285135653574837,-0.014125573940105302,-0.0386296469621419,-0.024926071725873602,-0.038675850381217305,-0.0392047225277217,-0.022233152545634502,-0.030158384647725203,-0.0033620837472857004,-0.0017790559228465994,-0.0331722605886292,-0.0322974235201644,-0.0387777894781581,-0.0212915896656409,-0.018381783561877602,-0.0196844508336745,-0.008538324558608701,-0.0425855343599238,-0.036704803551921406,-0.0342406585826382,-0.0035384866070081976,-0.0123950764649764,-0.021500626493690903,-0.0266369439623176,-0.0197407472326451,-0.0136887721990887,-0.04885394774012,-0.0185863346210854,-0.0608275862223646,-0.0219438204553078,-0.004351083632786499,-0.020720327003577,-0.009516334310445901,-0.0057328125804284,-0.011271054937323102,-0.053789751341497105,-0.017939486754029302,-0.008453319239047699,-0.0180030725273685,-0.04651428285621,-0.0523217834878623,-0.0600500903377772,-0.036098888325551,-0.0009038824217185021,-0.0227609032499283,-0.006863787049787198,-0.014544544749973902,-0.018169270262974803,-0.022284285824667602
2020-04-16 00:00:00+00:00,0.006920467352055,-0.007034315416637901,-0.011457715218841199,-0.007923480300834899,-0.0070016559718484635,-0.0178464316106626,-0.004011591802939299,-0.017813657167828102,-0.0168321488534695,-0.0014747349295062004,-0.0086813174176039,-0.0244044251247728,-0.0234131419765863,-0.0117989144184549,-0.0111959796683456,-0.018330918374387602,-0.0002497757538122,-0.0028862209342442003,-0.0012985579245153,-0.0117703949032866,-0.021704501023482602,-0.0153374042641275,-0.012893350813036102,-0.0241794889486878,-0.008754686170335,-3.265944478939974e-05,-0.0057558821500034,-0.0016665516686217002,-0.006754180178937,-0.028684652360909803,-0.0019888911888498,-0.039508843349662995,-0.0009456289243082996,-0.025253915683433298,-0.00011867798247430002,-0.0115309689735274,-0.015370293705007,-0.0100808436256583,-0.032801007382874496,-0.039179718944777904,-0.0296338462246141,-0.0030091538443847,-0.025437452563306397,-0.0297705789001587,-0.0384911106511189,-0.014449044366245702,-0.021079716644817,-0.001812944179948899,-0.027454633271234298,-0.007588260999562901,-0.0028226270153408,-0.0011557786517628994
2020-04-17 00:00:00+00:00,0.0031827394743637,-0.0184729771508131,-0.0225420823873606,-0.0037768477973736,-0.018373730681629,-0.005818881018330399,-0.0066541959499902,-0.0066127385641286,-0.005937771207537201,-0.010401806582679,-0.0026201524695297004,-0.035525210830222295,-0.0336734475950661,-0.00028974487033369984,-0.0005480826301662001,-0.0068070058185384,-0.0114238510622284,-0.013997635215890699,-0.0126633469541212,-0.023142472132470802,-0.0101767032561407,-0.0036530466781613,-0.0011153521496567995,-0.035443780758268095,-0.020058408088918303,-0.010879994116020501,-0.0059215537177509,-0.0131342251962915,-0.018951964137876403,-0.016600884949587,-0.013431050942447299,-0.027191248402948398,-0.0100774567869566,-0.0361595202546739,-0.0110402274834144,-0.021933127066659203,-0.0266677204228104,-0.0210463044737772,-0.0208817312147505,-0.0494583187099922,-0.040330384529245596,-0.0143577320137473,-0.012899871048114702,-0.017384349597001098,-0.0257370420829013,-0.0031403684271055997,-0.0321020642009305,-0.0094042025454834,-0.037963087851169995,-0.018675581565465102,-0.0150917447380812,-0.0102339509950857
2020-04-18 00:00:00+00:00,-0.031323177646423,-0.0085151756400129,-0.004957736627243199,-0.023186082362318,-0.009123451262299999,-0.0322324603331546,-0.0198014605673346,-0.0331911518950637,-0.032829351421990796,-0.017171405649483697,-0.0247665971413209,-0.0077040276316288,-0.006540072931598202,-0.0271538199606619,-0.026156990211692,-0.0333334585632012,-0.0159097716524434,-0.013346202409946398,-0.0148865297858672,-0.004243470998527198,-0.0369626201367122,-0.030526715686190798,-0.027903377643076,-0.007836885137002002,-0.007729187450555598,-0.0161278993133647,-0.0212569731690454,-0.013224501747355098,-0.0093319020697879,-0.042490835735185195,-0.013965179493677399,-0.054127308911459796,-0.0171250705983381,-0.008540449304274098,-0.015624475244161298,-0.005256352939662999,-0.0008208248618173999,-0.0060986945697028005,-0.0478840307669293,-0.0216309550929109,-0.0125794540820212,-0.0126972840032391,-0.0402040245008821,-0.0447299457743286,-0.0526205659092194,-0.0302735236622405,-0.003835790855646698,-0.018482790057704798,-0.010651483342093704,-0.009399412353152298,-0.0123629202557832,-0.0169742482991792
2020-04-19 00:00:00+00:00,-0.0124126938646038,-0.0084625058866156,-0.005082674704235301,-0.0246895269305836,-0.009580654362489002,-0.032531962251852606,-0.0194512469517995,-0.0331630803215857,-0.0324902402937977,-0.0173760790267946,-0.025205351364114,-0.008119093037498498,-0.006652478066884199,-0.027642853927663802,-0.0255413600347595,-0.0340193794381731,-0.0157900569874935,-0.0127538737075153,-0.0154568689562657,-0.004180305143823801,-0.037237023854029896,-0.0303666513921206,-0.0281504514962257,-0.007767982193303401,-0.0078879181318811,-0.0160769395216124,-0.021144335762334703,-0.013756140913974,-0.009706877976435602,-0.0428958141593512,-0.0144835133038395,-0.0546676352429022,-0.0170205609335093,-0.0080092056268466,-0.0161961115370145,-0.004652292139735801,-0.0011336619926712015,-0.0065994735511579,-0.047636721387463,-0.022490838504407702,-0.0127191445846838,-0.0128595301590404,-0.0398211996673054,-0.0434018838815617,-0.052986064043323,-0.0296872298723577,-0.0043410815906385,-0.0181337732904015,-0.011478885927348099,-0.0092017484673644,-0.0128505981342174,-0.0170078692313956
2020-04-20 00:00:00+00:00,-0.0217979855750733,-0.0187955791992306,-0.0151274655653579,-0.0341954444631279,-0.019547742718068202,-0.0422550958319751,-0.0295872603099834,-0.0430996658016279,-0.0427357521807743,-0.0264365156972556,-0.0346420657250847,-0.0028884007353007016,-0.004605982582841801,-0.0378483851124817,-0.0359011259306542,-0.0436995639581758,-0.0261274628282704,-0.0232082996106313,-0.0262649122174417,-0.0144390880833997,-0.047491382042302605,-0.0407995603523606,-0.038612032498033605,-0.002748749775826599,-0.017454703881059,-0.0264180701082326,-0.0313552997687874,-0.0238310464968077,-0.0193338928892016,-0.0540032699864204,-0.0245939798595587,-0.0644558497686506,-0.0274842251537617,-0.002848891473651402,-0.0269717947903229,-0.0153410773866242,-0.0120273570695933,-0.0163208356732455,-0.0578347163359966,-0.011818326894632698,-0.0027836773911701987,-0.0233714538206347,-0.050241083848530405,-0.052979004278543504,-0.0619596260567388,-0.0396744984257581,-0.005554323866223999,-0.0286958028430721,-0.0006335167300897983,-0.018825270647367602,-0.0233734768852373,-0.027215431270366602
2020-04-21 00:00:00+00:00,-0.0479014856891898,-0.0522884491915829,-0.0490351946748888,-0.0673926061954962,-0.0529921662886723,-0.0752218770919067,-0.0621091622214198,-0.0756811271639117,-0.07506615786219381,-0.0600020863943667,-0.0674609766697921,-0.0359007642711959,-0.03802548016724,-0.0701770606718006,-0.06965114330457481,-0.07666325321193711,-0.0584950162243012,-0.056872859811026105,-0.0598115736492648,-0.0475533680518277,-0.0795314067742122,-0.073390594619353,-0.0715904559927419,-0.036553203512563505,-0.0504516313870354,-0.0595146730398004,-0.0643062024003266,-0.055966038609244706,-0.052334435026607506,-0.0868837875296268,-0.0586110148848726,-0.096495800294954,-0.0613606758457879,-0.0363497344409269,-0.0598624257102179,-0.0485496061550457,-0.0449697062228993,-0.048996447350932906,-0.0905886886403125,-0.022507815615049904,-0.030817565494078502,-0.057246829273633504,-0.08292730253843619,-0.08666103603774841,-0.0949232793861498,-0.07293900885318551,-0.03942226949220021,-0.0632063745126549,-0.033414609444310406,-0.051650122005408104,-0.0566602665657734,-0.0603816666154698
2020-04-22 00:00:00+00:00,-0.0452942152080403,-0.07304985218834839,-0.0695588752412417,-0.0894593349293448,-0.0749547416260508,-0.09579410174266459,-0.0815669108387033,-0.0969600606988649,-0.0944405032547185,-0.0805699999591115,-0.0879830711703902,-0.0560304291648948,-0.0584034910536129,-0.0915729469922475,-0.0901263273404533,-0.0982584598148572,-0.0788425279472375,-0.07839971909652929,-0.0803890047962121,-0.0697478564243891,-0.0994539351018939,-0.0935765436402145,-0.0919956310719309,-0.0580027845016518,-0.0711327601117071,-0.0797623897034771,-0.0847367219955186,-0.0768007900665663,-0.07322861126557839,-0.1081990744905302,-0.0810450084434594,-0.1162675743555984,-0.083003755601714,-0.0567775373311308,-0.08250370295786849,-0.0687784174544502,-0.0653879365861437,-0.0700959191308756,-0.1110923137941186,-0.0430093189828596,-0.0517734331556049,-0.07955449762438249,-0.1030958797757678,-0.1056015734887638,-0.1160670933032939,-0.0934908696149946,-0.060837118919891395,-0.08362807072061751,-0.054617159133656,-0.0725931157183278,-0.07852877318373619,-0.0812149305101239
2020-04-23 00:00:00+00:00,0.013872152579023,-0.0267715674440962,-0.022867968856600196,-0.043170656512969495,-0.0286890706399906,-0.0477971833836109,-0.0339534714711005,-0.049583123402178304,-0.0456690854170918,-0.033069937071177495,-0.039107857112217696,-0.009985685310650099,-0.011387575952472901,-0.0440776795574713,-0.0426725767933129,-0.05136237149921329,-0.0308675587756487,-0.032158965792971596,-0.0329963259343211,-0.024365487057121098,-0.0523673642749494,-0.0458524440670796,-0.0447721002548886,-0.012067073664873,-0.023546529699985795,-0.0322888559899156,-0.037398472675980995,-0.0284838294065919,-0.024971641309526095,-0.062811245452923,-0.0358302208648626,-0.06873607202006561,-0.0372623589920119,-0.010705133794598599,-0.037453011836470096,-0.021854142744441397,-0.019079404400246296,-0.021843770266066098,-0.06458353395156431,-0.0038230278522457996,-0.0046323488423745,-0.0339236924202813,-0.054621337285493,-0.055655975273617604,-0.0675223582117339,-0.0452861736670077,-0.0139958192889419,-0.0375008590754267,-0.008925149586195,-0.0241449213234132,-0.0324214898746878,-0.0341453690129636
2020-04-24 00:00:00+00:00,-0.047295145936607,-0.0500038678111515,-0.047361809575908395,-0.0660561421369115,-0.052964591442975995,-0.0701086313704038,-0.0576721664389102,-0.0720379166939481,-0.0683028387885751,-0.056104976882898,-0.062208726098775195,-0.0344478745783691,-0.0359942729993517,-0.0667741293332685,-0.06626669363133869,-0.0736550709776348,-0.0545859699572719,-0.055606715681822495,-0.0562825265756908,-0.0470020239344907,-0.07511856887291189,-0.0690932319377179,-0.06758630367148999,-0.037014094673456496,-0.047657967743774995,-0.0563319632745391,-0.06038861073503719,-0.0506520231952503,-0.0496003217807666,-0.0842367026500711,-0.059320474423339695,-0.08982799989017,-0.060469861170661,-0.035238663749131496,-0.060508869300192794,-0.046396374870897,-0.043269916191264794,-0.045609347905520896,-0.08641653765162349,-0.022781011660988698,-0.029601758019173897,-0.0577130886729368,-0.0766509745300015,-0.0777493404919961,-0.088512152055405,-0.0681029138742742,-0.0381617653270928,-0.0618911827634494,-0.0341540265366168,-0.047454478634897594,-0.055611269930448,-0.057531174821895896
2020-04-25 00:00:00+00:00,0.0139355779847962,-0.004982494966445601,-0.003455004643853298,-0.022218097739705102,-0.0093814426275938,-0.0245587993017109,-0.0119371207167677,-0.026938782749280396,-0.023062277238107998,-0.0118065274993291,-0.018544721837832498,-0.010196385872543401,-0.008162803532238201,-0.022033327389090397,-0.0209195092687931,-0.028761753216369,-0.0100102299174998,-0.011560097751621298,-0.012770423220402498,-0.003353370558982001,-0.0295035365474646,-0.023701179440346103,-0.0231526186468825,-0.006818351554724301,-0.003661321143339901,-0.0115342562290194,-0.015554310359042,-0.0058593054491527,-0.0061267963841822,-0.039304124514848,-0.016115895834138798,-0.0446686999026059,-0.0165105852557556,-0.0081265006961969,-0.0165336555694994,-0.0015595670651249987,-0.0015521540814293997,-0.0018535923249708985,-0.0410186021551415,-0.0215489200806919,-0.0148583212543266,-0.014709784459531899,-0.031342233624822996,-0.032261235762395,-0.0437186602258231,-0.023333994266646098,-0.0051232030962162,-0.017801067940757698,-0.0101526700528067,-0.0038871746652760983,-0.011506821261324098,-0.013099473789006
2020-04-26 00:00:00+00:00,0.0101085855400668,-0.0226238893107765,-0.0230516911119307,-0.0063497239069258,-0.0180202199042013,-0.0043034360390186,-0.0147718369895434,-0.0014608532995812,-0.0053830872544855,-0.0164543464212032,-0.01015197383965679,-0.036719347122932,-0.034702713620414,-0.0058037146124004,-0.0077050103988431,-0.0001113746902861,-0.0170200341886135,-0.017300110787069202,-0.0155044501363212,-0.0246996265599801,-0.0023226747526969,-0.0035177320122701,-0.0049331471713357,-0.0328528688412016,-0.0234019405980697,-0.0154552539541089,-0.0122331090032976,-0.021974909673759598,-0.0205701536875066,-0.009985116788320099,-0.0117024735157135,-0.015446986262375999,-0.011826488891707,-0.0345577898669803,-0.0110219946564746,-0.0251041968306452,-0.0280308230480287,-0.0250351171914555,-0.011308152449676,-0.0471440181337127,-0.040850459868146005,-0.0135194525120868,-0.0021601223673038007,-0.0026483944757607,-0.013993854030281,-0.0050682316883269,-0.032612285844577496,-0.0111749127895178,-0.036791091555324895,-0.024038894501657,-0.0157945026272811,-0.014665224763007599
2020-04-27 00:00:00+00:00,0.0434021022748487,-0.0754601296713083,-0.0749329780838062,-0.0609281845421538,-0.0710637273709711,-0.0576952632253964,-0.06639850684803239,-0.0552539148429326,-0.0575246644439668,-0.06890506428097129,-0.062291757197212,-0.0880764574763933,-0.0851682285271465,-0.058856444304706296,-0.0605162311008747,-0.0537403072563872,-0.06838095668441449,-0.0703165290602373,-0.0674398223283363,-0.0777990646695198,-0.0503001239783688,-0.055480387769271194,-0.0571593178862741,-0.0851477323214474,-0.0747804403153194,-0.0667496481146465,-0.06402919958461,-0.0742528828623578,-0.0714139892624232,-0.043822646535018196,-0.0648899049354861,-0.0380998082691569,-0.0652992202512792,-0.0854886593073336,-0.0651188806988244,-0.0762763251101382,-0.08011838283719419,-0.0770369846252751,-0.042984534361381395,-0.09747548978490739,-0.09207287936650341,-0.0668242597149307,-0.050238500072785,-0.049149495401002996,-0.040044309685086196,-0.057242114439989396,-0.0845631507714418,-0.0634232424537433,-0.0882802019370062,-0.0757685874204434,-0.0686029650906999,-0.0670576499415822
2020-04-28 00:00:00+00:00,-0.0091025862363497,-0.05476086732011021,-0.0526153030885816,-0.0416634926751623,-0.0506673421136689,-0.0372130757601679,-0.0441506486255584,-0.0346684800179865,-0.0357378585343504,-0.0474688663038278,-0.0405482790202068,-0.0667502244916918,-0.0627412382113093,-0.0378218986548132,-0.0397505401512248,-0.0341626727318591,-0.0462154340979849,-0.0504967731608618,-0.0462121925747464,-0.0576604746873664,-0.0289466728584082,-0.0337810806162291,-0.036948372972516304,-0.0637133710305197,-0.0527954669501746,-0.0447940261579255,-0.042699548332635,-0.0531508027275732,-0.0487734497463735,-0.0264107643985058,-0.0452305296772149,-0.0177867566530805,-0.0450114675367606,-0.0644689052669371,-0.0460012342423882,-0.0544005395969243,-0.058838184910359206,-0.0542740553601601,-0.024196609535251698,-0.0745506260126923,-0.0689402624220519,-0.0474420264914135,-0.0297448655406436,-0.0262849284663893,-0.019430792409156402,-0.0353062821303835,-0.0626865212990443,-0.0436594281940041,-0.0665698013082398,-0.05320921497633,-0.0487546489115905,-0.046002137979067104
2020-04-29 00:00:00+00:00,0.0399482061529106,-0.0910167404879248,-0.0883316570098964,-0.0783155890359352,-0.0872054136621678,-0.0730339434723192,-0.0793949873600218,-0.0703540940751447,-0.0716419396692361,-0.0823413168986683,-0.07585746838893209,-0.10198560745532001,-0.0979017158690984,-0.0733097141073068,-0.0764939326207611,-0.0698554170217935,-0.0810933811710875,-0.0870559806537902,-0.0813656188014988,-0.09238002227232239,-0.06406678530147081,-0.0690718096919605,-0.0728206546775246,-0.0994660517842948,-0.0873589685092179,-0.0802147098477464,-0.0773705103117607,-0.087923922111381,-0.0825970671743898,-0.0625460231093828,-0.0811960345818338,-0.053167139053368,-0.0814425597900504,-0.0996754804444597,-0.0824355303540377,-0.0895708910780576,-0.09450276918861461,-0.08940451273291569,-0.0607511913585847,-0.1104249085720569,-0.1038035345878857,-0.0844323976257946,-0.06443990984034009,-0.061822738561390506,-0.0549318094132457,-0.07063411740082601,-0.0984824371398338,-0.0803602172954836,-0.1024546465258362,-0.0879288290621815,-0.08419673313534981,-0.08156858860589
2020-04-30 00:00:00+00:00,-0.0246885393777562,-0.04558859824522481,-0.0426799526669569,-0.034333820257115705,-0.043240945737305206,-0.0279724595623525,-0.032450338083729005,-0.0250774031399885,-0.025350570338760797,-0.037250518668511895,-0.030945779456681703,-0.05628867443886701,-0.051264272781669507,-0.0280076277945298,-0.031786923042030804,-0.0250800454758587,-0.03532192804705531,-0.0430427705470397,-0.0361960379180231,-0.04797135607256291,-0.017719944734916202,-0.0233105612214437,-0.02831168515788,-0.0546432541448342,-0.04198331968860461,-0.0340945630353444,-0.0318934343427036,-0.042480204657720996,-0.038127145049832306,-0.0190140601837292,-0.03737602962234669,-0.007872776812521399,-0.036673294106389503,-0.0544918860471266,-0.0383669055736742,-0.0432768060098295,-0.048636973060819697,-0.04376192629304761,-0.0164477858389295,-0.06438139425620361,-0.0572299122234899,-0.0414335250893252,-0.0198996201768013,-0.016274335362878003,-0.010663775531806297,-0.0250526155130156,-0.0537579458027974,-0.0359969819491342,-0.056985810719289806,-0.04252915078407861,-0.0403169494458865,-0.0364570918942133
2020-05-01 00:00:00+00:00,-0.0192000671887209,-0.0221178354446563,-0.0194518958817365,-0.010975576874127299,-0.0200653412891591,-0.0041074395124122,-0.0096003238682126,-0.0012766889068041992,-0.0014705918400020994,-0.012842424774886202,-0.0065836044813639,-0.0321179631651513,-0.027076680417906597,-0.0040749288409778,-0.008081417558162197,-0.0012094098784190994,-0.011334355355313897,-0.018916824414379002,-0.0106631131986747,-0.023392266665944197,-0.005967643367223101,-0.00036161671440700094,-0.004723336121252399,-0.0313331916796935,-0.017853002999109496,-0.010506687845046898,-0.007286002698127698,-0.0189664289904366,-0.013300412408188002,-0.004809515202673701,-0.013351887637959102,-0.0165216135975109,-0.012543120180728395,-0.030827147597545297,-0.015283627870985798,-0.019485051606175502,-0.024826606527085,-0.0204312153533968,-0.007931120208078601,-0.040942352774069796,-0.033315117036481996,-0.0183085394309936,-0.0058112825188958005,-0.0087132469762173,-0.013737564829439601,-0.0005597124921351976,-0.0296112871890796,-0.010883721326265097,-0.03345909286712,-0.017671614094201697,-0.0162025058761104,-0.012463534831120601
2020-05-02 00:00:00+00:00,-0.0137796563763999,-0.007846917757249,-0.005036254309533901,-0.0047681837317331,-0.006058750205771899,-0.0100606703698025,-0.0036667661737285005,-0.0129619621924463,-0.011857387767971,-0.0012138151579704996,-0.0070616472226710005,-0.0188774695821119,-0.0131962937598419,-0.0102469912596232,-0.005119056286337201,-0.013660550435183801,-0.0016281538822452007,-0.0052318484946121,-0.003745819371598,-0.008966289993305598,-0.0196078895617616,-0.0135605829969461,-0.0082232425477727,-0.0174017002751276,-0.004539508216764498,-0.0029744916639323007,-0.005995415572204,-0.004981732594863399,-0.0004833951783205989,-0.0184472149893806,-0.000888657911492001,-0.030444622938936003,-0.0022053343019651003,-0.016690353030404496,-0.00045498338008460003,-0.0060937388091551,-0.010441072779517798,-0.0062851896069905985,-0.021567251351220902,-0.027874012879094502,-0.0188658286370013,-0.0047063617633493985,-0.0185326476882429,-0.0211365363821296,-0.0277947623770703,-0.012950913159799,-0.0158683181550537,-0.002619936098445701,-0.0196291984104389,-0.004140953824843101,-0.0024030330646907013,-0.0013373459736897002
2020-05-03 00:00:00+00:00,-0.0002516766439273,-0.0096786808142639,-0.0076270560261284,-0.0036711846647699002,-0.007564837078384901,-0.0081127372655886,-0.0006195886854075999,-0.0111751365349127,-0.0093557157939831,-0.0010463853258779001,-0.0043917374304388,-0.0196008357745211,-0.0144698732253929,-0.008744796415335,-0.0033804961404246,-0.0120097907149323,-0.0003414373123761,-0.0060531767274193005,-0.0022773601987591003,-0.0096217301375512,-0.0172221113736503,-0.0116568165558684,-0.0060086965150453,-0.0187937233152069,-0.0062383664571984,-0.000843190112829,-0.0040517005445391,-0.0066895705305455005,-0.0022451503897987,-0.0178495691221166,-0.0009522900040492,-0.028341097475551198,-0.0006673365595602,-0.0176881199554637,-0.0011616871057798998,-0.007519623309285101,-0.0112126813018791,-0.0092716902053905,-0.0203654019437386,-0.029635958470552802,-0.020789931227056302,-0.0059552802480115005,-0.017527337658561598,-0.0178819789920023,-0.0251590617729452,-0.0103997003887583,-0.0178496358090917,-0.0017892115412213002,-0.0208358118659068,-0.00627611128509,-0.0030770704038403,-0.00037389919810240006
